prefecture,month,mean_ntl
Gifu,2023-01-01,1.461266952033286
Gifu,2023-02-01,1.3508548084348737
Gifu,2023-03-01,1.1396176725116631
Gifu,2023-04-01,1.052192650484563
Gifu,2023-05-01,1.2758032578355665
Gifu,2023-06-01,1.3963639303117643
Gifu,2023-07-01,1.1710611531541335
Gifu,2023-08-01,1.0584256037597914
Gifu,2023-09-01,1.0634975035552694
Gifu,2023-10-01,1.139381549166808
Gifu,2023-11-01,1.193932214184585
Gifu,2023-12-01,1.1546649486161784
Gifu,2024-01-01,1.363402137123927
Gifu,2024-02-01,1.237203189932219
Gifu,2024-03-01,1.1671828998952078
Gifu,2024-04-01,1.1803197716934417
Gifu,2024-05-01,1.1974172318160776
Gifu,2024-06-01,1.2145038313970902
Gifu,2024-07-01,1.2464874709599645
Gifu,2024-08-01,1.1397132515438788
Gifu,2024-09-01,1.0136794307428367
Gifu,2024-10-01,1.2061696331142289
Gifu,2024-11-01,1.1504007341766334
Gifu,2024-12-01,1.424893517013177
Gifu,2025-01-01,1.2514586223252226
Gifu,2025-02-01,1.369687325035302
Gifu,2025-03-01,1.1151823797224056
Gifu,2025-04-01,1.280898545938823
Gifu,2025-05-01,1.180366406216487
Gifu,2025-06-01,1.2807787764083398
Gifu,2025-07-01,1.085377400107166
Gifu,2025-08-01,1.0670184736094257
Gifu,2025-09-01,1.1627009424746408
Gifu,2025-10-01,1.1608462337245196
Gifu,2025-11-01,1.0632904943308374
Gifu,2025-12-01,1.1070200690658227
Gifu,2026-01-01,1.4182802855622867
Gifu,2026-02-01,1.2734552013023952
Gifu,2026-03-01,1.2000181840122932
Gunma,2014-01-01,1.555114525347627
Gunma,2014-02-01,1.7636407073021825
Gunma,2014-03-01,1.5452869507032094
Gunma,2014-04-01,1.3191534396467095
Gunma,2014-05-01,1.3914092727024627
Gunma,2014-06-01,1.086760638371265
Gunma,2014-07-01,1.408269183603429
Gunma,2014-08-01,1.44080093395398
Gunma,2014-09-01,1.0689354916503024
Gunma,2014-10-01,1.2095685842525064
Gunma,2014-11-01,1.083204802197485
Gunma,2014-12-01,1.6313587960188234
Gunma,2015-01-01,1.5403677069795485
Gunma,2015-02-01,1.6582170503957676
Gunma,2015-03-01,1.3644464329724044
Gunma,2015-04-01,1.2508487769841892
Gunma,2015-05-01,1.309704673401858
Gunma,2015-06-01,1.3396972741833373
Gunma,2015-07-01,1.2992687157435148
Gunma,2015-08-01,1.0013442393659369
Gunma,2015-09-01,1.1764673480196677
Gunma,2015-10-01,1.2550460835065498
Gunma,2015-11-01,1.5149096662649155
Gunma,2015-12-01,1.4120719069261174
Gunma,2016-01-01,1.535455910808336
Gunma,2016-02-01,1.469776691823918
Gunma,2016-03-01,1.1896275152390725
Gunma,2016-04-01,1.0266150016375677
Gunma,2016-05-01,1.0798718010501889
Gunma,2016-06-01,1.2554048625872278
Gunma,2016-07-01,1.2119259769532582
Gunma,2016-08-01,0.974552376040133
Gunma,2016-09-01,1.0075825970727843
Gunma,2016-10-01,1.2762446060381043
Gunma,2016-11-01,1.2284584116688435
Gunma,2016-12-01,1.5488526049325912
Gunma,2017-01-01,1.7019630931924514
Gunma,2017-02-01,1.7094592215229925
Gunma,2017-03-01,1.620524088128925
Gunma,2017-04-01,1.380815925756513
Gunma,2017-05-01,1.7494241736147893
Gunma,2017-06-01,1.578482166832755
Gunma,2017-07-01,1.294608387464128
Gunma,2017-08-01,1.2148340626697691
Gunma,2017-09-01,1.344241365221118
Gunma,2017-10-01,1.5662292319266848
Gunma,2017-11-01,1.5994050366656196
Gunma,2017-12-01,1.6875315279729566
Gunma,2018-01-01,1.8769486477325268
Gunma,2018-02-01,1.8015632311675565
Gunma,2018-03-01,1.6223893126461186
Gunma,2018-04-01,1.439660781925655
Gunma,2018-05-01,1.6949831626893932
Gunma,2018-06-01,1.4816313722308447
Gunma,2018-07-01,1.4714443505801005
Gunma,2018-08-01,1.4470717977076633
Gunma,2018-09-01,1.1607349201646735
Gunma,2018-10-01,1.4261858337101858
Gunma,2018-11-01,1.2524301306770345
Gunma,2018-12-01,1.671470138765088
Gunma,2019-01-01,1.7417162462818696
Gunma,2019-02-01,1.595289939121994
Gunma,2019-03-01,1.6150573056534565
Gunma,2019-04-01,1.4638994639060352
Gunma,2019-05-01,1.535751098506073
Gunma,2019-06-01,1.3353195273079848
Gunma,2019-07-01,1.2421405247006327
Gunma,2019-08-01,1.3302097194464535
Gunma,2019-09-01,1.2748470660171305
Gunma,2019-10-01,1.6551053747754578
Gunma,2019-11-01,1.5023424458336092
Gunma,2019-12-01,1.5882115205426008
Gunma,2020-01-01,1.4981644039094246
Gunma,2020-02-01,1.665169254462343
Gunma,2020-03-01,1.6224731949811513
Gunma,2020-04-01,1.575317091325352
Gunma,2020-05-01,1.4708732641173166
Gunma,2020-06-01,1.2968097929453322
Gunma,2020-07-01,0.4970255910278076
Gunma,2020-08-01,1.5121413088383922
Gunma,2020-09-01,0.8073353114783156
Gunma,2020-10-01,1.334531607105975
Gunma,2020-11-01,1.5268810073570225
Gunma,2020-12-01,1.7104216627546411
Gunma,2021-01-01,1.7498707743702944
Gunma,2021-02-01,1.7056501838083051
Gunma,2021-03-01,1.5444585364023071
Gunma,2021-04-01,1.5574148639716556
Gunma,2021-05-01,1.4776340097715794
Gunma,2021-06-01,1.8004379228067195
Gunma,2021-07-01,1.4517116217648822
Gunma,2021-08-01,1.5561269655593633
Gunma,2021-09-01,1.069509210356876
Gunma,2021-10-01,1.4553297600649753
Gunma,2021-11-01,1.453330358499815
Gunma,2021-12-01,1.59863297998057
Gunma,2022-01-01,1.8745093914129995
Gunma,2022-02-01,1.95292449283469
Gunma,2022-03-01,1.6882665612809722
Gunma,2022-04-01,1.6333940390119586
Gunma,2022-05-01,1.7041076585855357
Gunma,2022-06-01,1.681905522746121
Gunma,2022-07-01,1.1512620210158688
Gunma,2022-08-01,0.8995586460331916
Gunma,2022-09-01,1.374726168148225
Gunma,2022-10-01,1.5691930345645726
Gunma,2022-11-01,1.5220039644149874
Gunma,2022-12-01,1.93207072233139
Gunma,2023-01-01,1.888953830510488
Gunma,2023-02-01,1.841136685290525
Gunma,2023-03-01,1.6661876432733098
Gunma,2023-04-01,1.5108555642179748
Gunma,2023-05-01,1.730484588089534
Gunma,2023-06-01,1.5740595513606024
Gunma,2023-07-01,1.5977939499869704
Gunma,2023-08-01,1.4158598543352865
Gunma,2023-09-01,1.5555170656402044
Gunma,2023-10-01,1.6724887607781744
Gunma,2023-11-01,1.7415072514364969
Gunma,2023-12-01,1.8541460757304529
Gunma,2024-01-01,1.8002693250845956
Gunma,2024-02-01,1.9375232947422032
Gunma,2024-03-01,1.5446249533089027
Gunma,2024-04-01,1.6846481221545526
Gunma,2024-05-01,1.7532676577345396
Gunma,2024-06-01,1.6029047707287347
Gunma,2024-07-01,1.569887148287312
Gunma,2024-08-01,1.453770174546522
Gunma,2024-09-01,1.4528708484076815
Gunma,2024-10-01,1.4634337418715435
Gunma,2024-11-01,1.7169418136346748
Gunma,2024-12-01,1.8021834293736323
Gunma,2025-01-01,1.7531572597379437
Gunma,2025-02-01,2.0157621485680184
Gunma,2025-03-01,1.5253871569311468
Gunma,2025-04-01,1.7723996490111704
Gunma,2025-05-01,1.801826034997798
Gunma,2025-06-01,1.774793246383558
Gunma,2025-07-01,1.645976272998974
Gunma,2025-08-01,1.6363562167643344
Gunma,2025-09-01,1.7982104242662542
Gunma,2025-10-01,1.334894016252304
Gunma,2025-11-01,1.547617797297479
Gunma,2025-12-01,1.7940235914332487
Gunma,2026-01-01,1.852652952427373
Gunma,2026-02-01,1.80796666515871
Gunma,2026-03-01,1.7242751491797326
Hiroshima,2014-01-01,1.2885348885556032
Hiroshima,2014-02-01,1.174710661446293
Hiroshima,2014-03-01,1.116503067335986
Hiroshima,2014-04-01,1.0519873964124595
Hiroshima,2014-05-01,1.2680997818795563
Hiroshima,2014-06-01,1.0589227987513834
Hiroshima,2014-07-01,1.174218611834512
Hiroshima,2014-08-01,1.1017260324764526
Hiroshima,2014-09-01,1.0673475168748534
Hiroshima,2014-10-01,1.0563488318660446
Hiroshima,2014-11-01,0.870619924003139
Hiroshima,2014-12-01,1.3221777905265566
Hiroshima,2015-01-01,1.2342277272274824
Hiroshima,2015-02-01,1.2988157892756398
Hiroshima,2015-03-01,1.1404803050841652
Hiroshima,2015-04-01,1.0164114665727848
Hiroshima,2015-05-01,1.2055870178119812
Hiroshima,2015-06-01,1.060670042131002
Hiroshima,2015-07-01,1.0201821436838598
Hiroshima,2015-08-01,1.0143738275155183
Hiroshima,2015-09-01,1.2824455026053247
Hiroshima,2015-10-01,1.2195205091042858
Hiroshima,2015-11-01,1.1331722018590722
Hiroshima,2015-12-01,1.141920817372857
Hiroshima,2016-01-01,1.1391005865879174
Hiroshima,2016-02-01,1.114798744107465
Hiroshima,2016-03-01,1.0665825845421135
Hiroshima,2016-04-01,1.1215476584432351
Hiroshima,2016-05-01,1.1504100595868627
Hiroshima,2016-06-01,1.2458882708368155
Hiroshima,2016-07-01,1.029840574433132
Hiroshima,2016-08-01,1.0791642282252445
Hiroshima,2016-09-01,1.1036537658616217
Hiroshima,2016-10-01,1.246531612520365
Hiroshima,2016-11-01,1.0740325937462556
Hiroshima,2016-12-01,1.2489100740114985
Hiroshima,2017-01-01,1.329880877800177
Hiroshima,2017-02-01,1.4165297173399274
Hiroshima,2017-03-01,1.2643676142931397
Hiroshima,2017-04-01,1.3902417341371984
Hiroshima,2017-05-01,1.5278252440431532
Hiroshima,2017-06-01,1.1975773919097847
Hiroshima,2017-07-01,1.1979123482738838
Hiroshima,2017-08-01,1.339618897170429
Hiroshima,2017-09-01,1.2777159266165627
Hiroshima,2017-10-01,1.3443145403409864
Hiroshima,2017-11-01,1.313184120838171
Hiroshima,2017-12-01,1.3891854572882985
Hiroshima,2018-01-01,1.5122985925519603
Hiroshima,2018-02-01,1.379962084417983
Hiroshima,2018-03-01,1.2804474197072495
Hiroshima,2018-04-01,1.3077054534527932
Hiroshima,2018-05-01,1.4050657186898197
Hiroshima,2018-06-01,1.320847774802036
Hiroshima,2018-07-01,1.3600936117679931
Hiroshima,2018-08-01,1.4370671504734918
Hiroshima,2018-09-01,1.1580400033887994
Hiroshima,2018-10-01,1.3074468255296336
Hiroshima,2018-11-01,1.5226890707954523
Hiroshima,2018-12-01,1.2421841660959068
Hiroshima,2019-01-01,1.37621865768144
Hiroshima,2019-02-01,1.2156877583380938
Hiroshima,2019-03-01,1.4373859818189088
Hiroshima,2019-04-01,1.355285898919676
Hiroshima,2019-05-01,1.4356368215235986
Hiroshima,2019-06-01,1.432856932149078
Hiroshima,2019-07-01,1.214299212514294
Hiroshima,2019-08-01,1.259492769166128
Hiroshima,2019-09-01,1.4575596701355769
Hiroshima,2019-10-01,1.3431326052663954
Hiroshima,2019-11-01,1.4102153847048755
Hiroshima,2019-12-01,1.2552209324626709
Hiroshima,2020-01-01,1.0598164169070243
Hiroshima,2020-02-01,1.4698885658800938
Hiroshima,2020-03-01,1.2890120380770989
Hiroshima,2020-04-01,1.2228806906955725
Hiroshima,2020-05-01,1.3677522765321826
Hiroshima,2020-06-01,1.367834472126366
Hiroshima,2020-07-01,1.185527224360817
Hiroshima,2020-08-01,1.4148563098329914
Hiroshima,2020-09-01,1.2706521939224498
Hiroshima,2020-10-01,1.3932802385959029
Hiroshima,2020-11-01,1.295132359915519
Hiroshima,2020-12-01,1.3300113546325198
Hiroshima,2021-01-01,1.594254117688158
Hiroshima,2021-02-01,1.5972380832289537
Hiroshima,2021-03-01,1.2794843634391044
Hiroshima,2021-04-01,1.465627063465796
Hiroshima,2021-05-01,1.1466563399183394
Hiroshima,2021-06-01,1.3971294329911592
Hiroshima,2021-07-01,1.3862268489222227
Hiroshima,2021-08-01,1.5041360265820052
Hiroshima,2021-09-01,0.9745283765220308
Hiroshima,2021-10-01,1.3814356042576474
Hiroshima,2021-11-01,1.4239454868358628
Hiroshima,2021-12-01,1.4425531278467687
Hiroshima,2022-01-01,1.3447499048260685
Hiroshima,2022-02-01,1.5069186497769145
Hiroshima,2022-03-01,1.2744437044908523
Hiroshima,2022-04-01,1.375515223334849
Hiroshima,2022-05-01,1.3815071368272949
Hiroshima,2022-06-01,1.449933284548591
Hiroshima,2022-07-01,1.153947318445629
Hiroshima,2022-08-01,1.1086937937982546
Hiroshima,2022-09-01,1.4032274624868954
Hiroshima,2022-10-01,1.304548838462499
Hiroshima,2022-11-01,1.305702116216089
Hiroshima,2022-12-01,1.6870059251710616
Hiroshima,2023-01-01,1.7118237751428536
Hiroshima,2023-02-01,1.4815854390014824
Hiroshima,2023-03-01,1.3906149422307017
Hiroshima,2023-04-01,1.3625575974153583
Hiroshima,2023-05-01,1.4762304061673834
Hiroshima,2023-06-01,1.5860117237905282
Hiroshima,2023-07-01,1.371272543017542
Hiroshima,2023-08-01,1.3532787852495494
Hiroshima,2023-09-01,1.3433626004031856
Hiroshima,2023-10-01,1.5452184818760015
Hiroshima,2023-11-01,1.4188395048478657
Hiroshima,2023-12-01,1.3452050800695556
Hiroshima,2024-01-01,1.4991217617756951
Hiroshima,2024-02-01,1.4965085081357363
Hiroshima,2024-03-01,1.3816017168659116
Hiroshima,2024-04-01,1.4265057369749212
Hiroshima,2024-05-01,1.459946754411369
Hiroshima,2024-06-01,1.7335934907788888
Hiroshima,2024-07-01,1.5085265592255026
Hiroshima,2024-08-01,1.465575303890651
Hiroshima,2024-09-01,1.4326762620044982
Hiroshima,2024-10-01,1.3985366099517964
Hiroshima,2024-11-01,1.49337538434229
Hiroshima,2024-12-01,1.4690532929060782
Hiroshima,2025-01-01,1.4292693004152632
Hiroshima,2025-02-01,1.4125960317143595
Hiroshima,2025-03-01,1.269165825295025
Hiroshima,2025-04-01,1.5245383245118822
Hiroshima,2025-05-01,1.5176976221135026
Hiroshima,2025-06-01,1.4969453223428626
Hiroshima,2025-07-01,1.4569722476190627
Hiroshima,2025-08-01,1.3836633795405873
Hiroshima,2025-09-01,1.3696377490514644
Hiroshima,2025-10-01,1.550595600804899
Hiroshima,2025-11-01,1.282762393343539
Hiroshima,2025-12-01,1.3908854046220616
Hiroshima,2026-01-01,1.4441547514052016
Hiroshima,2026-02-01,1.4229139390479295
Hiroshima,2026-03-01,1.450866143919891
Hokkaido,2014-01-01,1.7563805477482386
Hokkaido,2014-02-01,1.5412327130090195
Hokkaido,2014-03-01,1.056138637752689
Hokkaido,2014-04-01,0.4790970311735457
Hokkaido,2014-05-01,0.5331065538233203
Hokkaido,2014-06-01,0.5830660034113313
Hokkaido,2014-07-01,0.4962193068163108
Hokkaido,2014-08-01,0.6095957443793988
Hokkaido,2014-09-01,0.5170409600195826
Hokkaido,2014-10-01,0.4695627314478587
Hokkaido,2014-11-01,0.3191499502706358
Hokkaido,2014-12-01,1.5922462061871838
Hokkaido,2015-01-01,1.6506916669451377
Hokkaido,2015-02-01,1.3262821120566617
Hokkaido,2015-03-01,0.7121801834150393
Hokkaido,2015-04-01,0.37318605394936777
Hokkaido,2015-05-01,0.4651390650100886
Hokkaido,2015-06-01,0.5119230346252049
Hokkaido,2015-07-01,0.28942682900449307
Hokkaido,2015-08-01,0.4023216677280163
Hokkaido,2015-09-01,0.4566182740531398
Hokkaido,2015-10-01,0.4015448281371629
Hokkaido,2015-11-01,0.46920735187026785
Hokkaido,2015-12-01,1.1241465108143782
Hokkaido,2016-01-01,1.6228112906134615
Hokkaido,2016-02-01,1.4680003882214598
Hokkaido,2016-03-01,1.0382217930037363
Hokkaido,2016-04-01,0.3751706981089248
Hokkaido,2016-05-01,0.4518587826266697
Hokkaido,2016-06-01,0.4817499021249344
Hokkaido,2016-07-01,0.3826880857110641
Hokkaido,2016-08-01,0.4278447947821514
Hokkaido,2016-09-01,0.41818664917455983
Hokkaido,2016-10-01,0.5313198287951316
Hokkaido,2016-11-01,0.8181806079756139
Hokkaido,2016-12-01,1.3584973104215607
Hokkaido,2017-01-01,1.8047258299069164
Hokkaido,2017-02-01,1.7947152850971249
Hokkaido,2017-03-01,1.008612603142923
Hokkaido,2017-04-01,0.6434823368226023
Hokkaido,2017-05-01,0.5791163516442335
Hokkaido,2017-06-01,0.6219380559833348
Hokkaido,2017-07-01,0.5456595169887503
Hokkaido,2017-08-01,0.7047743070348176
Hokkaido,2017-09-01,0.5962466797496178
Hokkaido,2017-10-01,0.7462918523619322
Hokkaido,2017-11-01,1.2602493929819465
Hokkaido,2017-12-01,1.6164688259792426
Hokkaido,2018-01-01,1.8361010938927576
Hokkaido,2018-02-01,1.8784135611316397
Hokkaido,2018-03-01,1.1164250082254563
Hokkaido,2018-04-01,0.5752419688192616
Hokkaido,2018-05-01,0.5797081240265088
Hokkaido,2018-06-01,0.6697903118803826
Hokkaido,2018-07-01,0.4599375694627685
Hokkaido,2018-08-01,0.6501830294384994
Hokkaido,2018-09-01,0.5257460536262513
Hokkaido,2018-10-01,0.63522080269045
Hokkaido,2018-11-01,0.6698455389752598
Hokkaido,2018-12-01,1.6428345250279643
Hokkaido,2019-01-01,1.7598673175018251
Hokkaido,2019-02-01,1.7690145963027262
Hokkaido,2019-03-01,0.9622071802371344
Hokkaido,2019-04-01,0.6445290568685517
Hokkaido,2019-05-01,0.599432277030952
Hokkaido,2019-06-01,0.7249644835552433
Hokkaido,2019-07-01,0.5202697662439547
Hokkaido,2019-08-01,0.6255489990532687
Hokkaido,2019-09-01,0.5927648918817611
Hokkaido,2019-10-01,0.6426701742496292
Hokkaido,2019-11-01,0.8178535081737115
Hokkaido,2019-12-01,1.50682863533371
Hokkaido,2020-01-01,1.382933260200875
Hokkaido,2020-02-01,1.4451811521082225
Hokkaido,2020-03-01,0.7239231930553737
Hokkaido,2020-04-01,0.5686302314811348
Hokkaido,2020-05-01,0.8494642662681504
Hokkaido,2020-06-01,0.6780397310679124
Hokkaido,2020-07-01,0.6268454771339868
Hokkaido,2020-08-01,0.7044719461274586
Hokkaido,2020-09-01,0.5553627582036432
Hokkaido,2020-10-01,0.649717061979553
Hokkaido,2020-11-01,0.7286697342403965
Hokkaido,2020-12-01,1.5114273584571625
Hokkaido,2021-01-01,1.9352428664637988
Hokkaido,2021-02-01,1.7366457641325808
Hokkaido,2021-03-01,1.0637338593325825
Hokkaido,2021-04-01,0.6694883047260828
Hokkaido,2021-05-01,0.7184503082194247
Hokkaido,2021-06-01,0.9681908052232614
Hokkaido,2021-07-01,0.6485727324514317
Hokkaido,2021-08-01,0.782762577746567
Hokkaido,2021-09-01,0.5916947457701994
Hokkaido,2021-10-01,0.6552731913241688
Hokkaido,2021-11-01,0.6119973731043991
Hokkaido,2021-12-01,1.0624112210875531
Hokkaido,2022-01-01,1.997714740588974
Hokkaido,2022-02-01,2.078237579316484
Hokkaido,2022-03-01,1.2901224117895564
Hokkaido,2022-04-01,0.7972517358308006
Hokkaido,2022-05-01,0.8230459513238055
Hokkaido,2022-06-01,0.9304149114012884
Hokkaido,2022-07-01,0.5423639080560072
Hokkaido,2022-08-01,0.5656672682089495
Hokkaido,2022-09-01,0.6775701588340609
Hokkaido,2022-10-01,0.6675385797272825
Hokkaido,2022-11-01,0.7133807966181823
Hokkaido,2022-12-01,1.85519403440996
Hokkaido,2023-01-01,2.245771133186486
Hokkaido,2023-02-01,1.9163176850955037
Hokkaido,2023-03-01,0.8687061464522892
Hokkaido,2023-04-01,0.6812751127056758
Hokkaido,2023-05-01,0.9185002736979168
Hokkaido,2023-06-01,1.0587487314581263
Hokkaido,2023-07-01,0.6951040684141419
Hokkaido,2023-08-01,0.7431359473939347
Hokkaido,2023-09-01,0.6817826916592743
Hokkaido,2023-10-01,0.7676952444383499
Hokkaido,2023-11-01,0.7572768948999713
Hokkaido,2023-12-01,1.1450927621774094
Hokkaido,2024-01-01,1.472375467090547
Hokkaido,2024-02-01,1.5544371310142575
Hokkaido,2024-03-01,1.336842880745028
Hokkaido,2024-04-01,0.7611714774981911
Hokkaido,2024-05-01,0.7470745094014378
Hokkaido,2024-06-01,0.9244972876669808
Hokkaido,2024-07-01,0.7812331995328567
Hokkaido,2024-08-01,0.6828251497152403
Hokkaido,2024-09-01,0.6728057576955639
Hokkaido,2024-10-01,0.76577371278614
Hokkaido,2024-11-01,0.754523443282304
Hokkaido,2024-12-01,1.2154750709627895
Hokkaido,2025-01-01,1.3395420806973255
Hokkaido,2025-02-01,1.3890960729887276
Hokkaido,2025-03-01,0.9516827772504286
Hokkaido,2025-04-01,0.7591854850199679
Hokkaido,2025-05-01,0.8308210324494038
Hokkaido,2025-06-01,1.0132510553061556
Hokkaido,2025-07-01,0.7125773709319481
Hokkaido,2025-08-01,0.6790256334666759
Hokkaido,2025-09-01,0.7251588131688346
Hokkaido,2025-10-01,0.8028307508273926
Hokkaido,2025-11-01,0.6384286717491829
Hokkaido,2025-12-01,1.364538265344177
Hokkaido,2026-01-01,1.7995952530382966
Hokkaido,2026-02-01,1.3742716955806182
Hokkaido,2026-03-01,0.7962489639748432
Hyogo,2014-01-01,2.560596651472204
Hyogo,2014-02-01,2.161478218396398
Hyogo,2014-03-01,2.4999599791559803
Hyogo,2014-04-01,2.4150696701925183
Hyogo,2014-05-01,2.5972997212994486
Hyogo,2014-06-01,2.2743984385963874
Hyogo,2014-07-01,2.470697085778998
Hyogo,2014-08-01,2.132559832598612
Hyogo,2014-09-01,2.433995984631401
Hyogo,2014-10-01,2.29998522162536
Hyogo,2014-11-01,2.3101524704342116
Hyogo,2014-12-01,2.6513217865280554
Hyogo,2015-01-01,2.4891452776935448
Hyogo,2015-02-01,2.613493766816503
Hyogo,2015-03-01,2.515452007383697
Hyogo,2015-04-01,2.4868803562484296
Hyogo,2015-05-01,2.387014102055674
Hyogo,2015-06-01,2.363553341256468
Hyogo,2015-07-01,2.5289891316319495
Hyogo,2015-08-01,2.1904948110989073
Hyogo,2015-09-01,2.457534210929831
Hyogo,2015-10-01,2.57827731506315
Hyogo,2015-11-01,2.1818480670377145
Hyogo,2015-12-01,2.479461603851642
Hyogo,2016-01-01,2.374090600264645
Hyogo,2016-02-01,2.5317673896577273
Hyogo,2016-03-01,2.5809725828039922
Hyogo,2016-04-01,2.5185556113542424
Hyogo,2016-05-01,2.483814348422038
Hyogo,2016-06-01,2.676723527303707
Hyogo,2016-07-01,2.188534849708035
Hyogo,2016-08-01,2.373557863392419
Hyogo,2016-09-01,2.501113358583011
Hyogo,2016-10-01,2.5178627970993683
Hyogo,2016-11-01,2.3039146105324986
Hyogo,2016-12-01,2.7173030796546565
Hyogo,2017-01-01,2.622955663832581
Hyogo,2017-02-01,2.6464418221422656
Hyogo,2017-03-01,2.497066803911148
Hyogo,2017-04-01,2.6657340704223778
Hyogo,2017-05-01,2.929997929400607
Hyogo,2017-06-01,2.6142114068371227
Hyogo,2017-07-01,2.333370301112054
Hyogo,2017-08-01,2.773845882172929
Hyogo,2017-09-01,2.7737934282239913
Hyogo,2017-10-01,2.629149428250835
Hyogo,2017-11-01,2.6749974033622874
Hyogo,2017-12-01,2.787248651985654
Hyogo,2018-01-01,2.684784223899611
Hyogo,2018-02-01,3.0055691615744333
Hyogo,2018-03-01,2.834989730281788
Hyogo,2018-04-01,2.8063001429625003
Hyogo,2018-05-01,3.0591361340002012
Hyogo,2018-06-01,2.6549813688776456
Hyogo,2018-07-01,2.7131396167218593
Hyogo,2018-08-01,2.863282206572096
Hyogo,2018-09-01,2.1703780018096355
Hyogo,2018-10-01,2.640926665900262
Hyogo,2018-11-01,2.662102345978205
Hyogo,2018-12-01,2.863025309462833
Hyogo,2019-01-01,2.9023446766036205
Hyogo,2019-02-01,2.7129782978855226
Hyogo,2019-03-01,2.9413067242381796
Hyogo,2019-04-01,2.6204009442483462
Hyogo,2019-05-01,2.828947047660007
Hyogo,2019-06-01,2.8838239118039146
Hyogo,2019-07-01,2.436007770684347
Hyogo,2019-08-01,2.714222938030183
Hyogo,2019-09-01,2.5861497332753127
Hyogo,2019-10-01,2.730280427074531
Hyogo,2019-11-01,2.89680916440624
Hyogo,2019-12-01,2.731723526937737
Hyogo,2020-01-01,2.4865470604078665
Hyogo,2020-02-01,2.8819759644912875
Hyogo,2020-03-01,2.822778197352114
Hyogo,2020-04-01,2.661457194549178
Hyogo,2020-05-01,2.8639305909851633
Hyogo,2020-06-01,3.0449152064529255
Hyogo,2020-07-01,2.6952817805848164
Hyogo,2020-08-01,2.7612269843696526
Hyogo,2020-09-01,2.636775548010692
Hyogo,2020-10-01,2.767180873921186
Hyogo,2020-11-01,2.906128215473246
Hyogo,2020-12-01,2.872466916453669
Hyogo,2021-01-01,3.002907627344054
Hyogo,2021-02-01,3.0159822446882347
Hyogo,2021-03-01,3.001756035446615
Hyogo,2021-04-01,2.9472270423224205
Hyogo,2021-05-01,2.534509365611734
Hyogo,2021-06-01,3.0973286526523505
Hyogo,2021-07-01,2.819255142320327
Hyogo,2021-08-01,3.257459723475831
Hyogo,2021-09-01,2.522847259398869
Hyogo,2021-10-01,2.8412474025224355
Hyogo,2021-11-01,2.7872409227873085
Hyogo,2021-12-01,2.807708599900955
Hyogo,2022-01-01,3.057836284468949
Hyogo,2022-02-01,3.141750398411755
Hyogo,2022-03-01,2.881556710628543
Hyogo,2022-04-01,2.966789093425477
Hyogo,2022-05-01,3.041402114545702
Hyogo,2022-06-01,3.0142244467805206
Hyogo,2022-07-01,3.1056285156694767
Hyogo,2022-08-01,2.276974569938304
Hyogo,2022-09-01,2.985208679026827
Hyogo,2022-10-01,2.8302717871294862
Hyogo,2022-11-01,2.5833783197477445
Hyogo,2022-12-01,3.1220165867224163
Hyogo,2023-01-01,3.496908414091756
Hyogo,2023-02-01,3.1053428750298258
Hyogo,2023-03-01,2.922795702857218
Hyogo,2023-04-01,2.634329834487893
Hyogo,2023-05-01,2.925880433476023
Hyogo,2023-06-01,3.1916443913533707
Hyogo,2023-07-01,2.907522963180326
Hyogo,2023-08-01,2.6999730039285073
Hyogo,2023-09-01,2.7670583238812343
Hyogo,2023-10-01,3.0641111699047636
Hyogo,2023-11-01,3.295834016175192
Hyogo,2023-12-01,2.966429195580636
Hyogo,2024-01-01,2.437376960896388
Hyogo,2024-02-01,3.168716773955743
Hyogo,2024-03-01,2.989830489123289
Hyogo,2024-04-01,3.178279635737049
Hyogo,2024-05-01,3.114450008144343
Hyogo,2024-06-01,3.1141480499707392
Hyogo,2024-07-01,2.897052181557916
Hyogo,2024-08-01,2.910649402667071
Hyogo,2024-09-01,2.838275789861093
Hyogo,2024-10-01,3.084979867234232
Hyogo,2024-11-01,3.0408361705623697
Hyogo,2024-12-01,3.1826859162398144
Hyogo,2025-01-01,2.5218979646248822
Hyogo,2025-02-01,3.128794441576654
Hyogo,2025-03-01,2.561177197454338
Hyogo,2025-04-01,3.3148097159658696
Hyogo,2025-05-01,3.155286037323939
Hyogo,2025-06-01,3.0534391639051304
Hyogo,2025-07-01,2.948468241473315
Hyogo,2025-08-01,2.8875443874381133
Hyogo,2025-09-01,2.9312317655813236
Hyogo,2025-10-01,3.266948120273959
Hyogo,2025-11-01,2.8068412125771136
Hyogo,2025-12-01,3.0208714684711744
Hyogo,2026-01-01,3.2482748369160297
Hyogo,2026-02-01,3.2040028222915997
Hyogo,2026-03-01,3.230753882535469
Ibaraki,2014-01-01,2.9481463437619224
Ibaraki,2014-02-01,3.089274838479165
Ibaraki,2014-03-01,2.749485038235957
Ibaraki,2014-04-01,2.654704323960167
Ibaraki,2014-05-01,2.813979599064182
Ibaraki,2014-06-01,2.3855331784705487
Ibaraki,2014-07-01,2.6522961496305393
Ibaraki,2014-08-01,2.660809834598451
Ibaraki,2014-09-01,2.2925802764918526
Ibaraki,2014-10-01,2.2103873989379657
Ibaraki,2014-11-01,2.358114285177352
Ibaraki,2014-12-01,2.806435382673714
